Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
05/02/14,EMC,2014-02-05T10:14:45Z,2014-02-05T18:59:22Z,31477,51.5386,-0.14165,Work,
05/02/14,Kentish Town Railway Station (KTN),2014-02-05T19:15:13Z,2014-02-05T19:32:21Z,1028,51.55046486877708,-0.1399683952331543,,
05/02/14,Marks and Spencer,2014-02-05T19:52:16Z,2014-02-05T19:54:41Z,145,51.61398,-0.24903,,
05/02/14,Home,2014-02-05T19:59:53Z,2014-02-06T00:00:00Z,14407,51.61603,-0.24579,Home,
06/02/14,Home,2014-02-06T00:00:00Z,2014-02-07T00:00:00Z,86400,51.61603,-0.24579,Home,
07/02/14,Home,2014-02-07T00:00:00Z,2014-02-07T09:18:19Z,33499,51.61603,-0.24579,Home,
07/02/14,EMC,2014-02-07T09:58:35Z,2014-02-07T12:49:04Z,10229,51.5386,-0.14165,Work,
07/02/14,Sushi Waka,2014-02-07T12:55:42Z,2014-02-07T13:59:39Z,3837,51.53749036616041,-0.14517724514007568,,http://foursquare.com/venue/4ad4c835f964a520bafb20e3
07/02/14,EMC,2014-02-07T14:05:20Z,2014-02-07T18:21:29Z,15369,51.5386,-0.14165,Work,
07/02/14,EMC,2014-02-07T18:27:40Z,2014-02-07T21:35:39Z,11279,51.5386,-0.14165,Work,
07/02/14,EMC,2014-02-07T21:42:47Z,2014-02-07T22:19:34Z,2207,51.5386,-0.14165,Work,
07/02/14,Kentish Town Railway Station (KTN),2014-02-07T22:26:08Z,2014-02-07T22:53:02Z,1614,51.55046486877708,-0.1399683952331543,,
07/02/14,Home,2014-02-07T23:14:24Z,2014-02-08T00:00:00Z,2736,51.61603,-0.24579,Home,
08/02/14,Home,2014-02-08T00:00:00Z,2014-02-09T00:00:00Z,86400,51.61603,-0.24579,Home,
09/02/14,Home,2014-02-09T00:00:00Z,2014-02-09T15:16:42Z,55002,51.61603,-0.24579,Home,
09/02/14,Marks and Spencer,2014-02-09T15:19:02Z,2014-02-09T15:29:52Z,650,51.61398,-0.24903,,
09/02/14,Home,2014-02-09T15:35:02Z,2014-02-10T00:00:00Z,30298,51.61603,-0.24579,Home,
10/02/14,Home,2014-02-10T00:00:00Z,2014-02-10T09:19:03Z,33543,51.61603,-0.24579,Home,
10/02/14,EMC,2014-02-10T09:57:34Z,2014-02-10T19:04:56Z,32842,51.5386,-0.14165,Work,
10/02/14,Marks and Spencer,2014-02-10T19:39:35Z,2014-02-10T19:42:55Z,200,51.61398,-0.24903,,
10/02/14,Home,2014-02-10T19:50:06Z,2014-02-11T00:00:00Z,14994,51.61603,-0.24579,Home,
11/02/14,Home,2014-02-11T00:00:00Z,2014-02-11T10:20:38Z,37238,51.61603,-0.24579,Home,
11/02/14,EMC,2014-02-11T10:53:33Z,2014-02-11T19:15:50Z,30137,51.5386,-0.14165,Work,
11/02/14,Marks and Spencer,2014-02-11T19:48:35Z,2014-02-11T19:54:55Z,380,51.61398,-0.24903,,
11/02/14,Home,2014-02-11T20:01:35Z,2014-02-12T00:00:00Z,14305,51.61603,-0.24579,Home,
12/02/14,Home,2014-02-12T00:00:00Z,2014-02-13T00:00:00Z,86400,51.61603,-0.24579,Home,
13/02/14,Home,2014-02-13T00:00:00Z,2014-02-13T08:32:52Z,30772,51.61603,-0.24579,Home,
13/02/14,EMC,2014-02-13T09:04:09Z,2014-02-13T19:19:31Z,36922,51.5386,-0.14165,Work,
13/02/14,Natural Natural,2014-02-13T19:55:12Z,2014-02-13T19:58:01Z,169,51.54607095010395,-0.179598022784741,,
13/02/14,Home,2014-02-13T20:37:15Z,2014-02-14T00:00:00Z,12165,51.61603,-0.24579,Home,
14/02/14,Home,2014-02-14T00:00:00Z,2014-02-14T09:07:30Z,32850,51.61603,-0.24579,Home,
14/02/14,EMC,2014-02-14T09:41:14Z,2014-02-14T12:52:32Z,11478,51.5386,-0.14165,Work,
14/02/14,BentoRamen,2014-02-14T12:57:44Z,2014-02-14T13:03:24Z,340,51.53838012861115,-0.1440144801843874,,
14/02/14,EMC,2014-02-14T13:08:45Z,2014-02-14T17:22:32Z,15227,51.5386,-0.14165,Work,
14/02/14,EMC,2014-02-14T17:28:42Z,2014-02-14T23:08:04Z,20362,51.5386,-0.14165,Work,
14/02/14,Kentish Town Railway Station (KTN),2014-02-14T23:15:25Z,2014-02-14T23:51:17Z,2152,51.55046486877708,-0.1399683952331543,,
15/02/14,Home,2014-02-15T00:20:07Z,2014-02-15T15:31:56Z,54709,51.61603,-0.24579,Home,
15/02/14,Barber,2014-02-15T15:35:49Z,2014-02-15T16:00:32Z,1483,51.6145,-0.24779,,
15/02/14,Home,2014-02-15T16:04:11Z,2014-02-16T00:00:00Z,28549,51.61603,-0.24579,Home,
16/02/14,Home,2014-02-16T00:00:00Z,2014-02-17T00:00:00Z,86400,51.61603,-0.24579,Home,
17/02/14,Home,2014-02-17T00:00:00Z,2014-02-17T09:02:56Z,32576,51.61603,-0.24579,Home,
17/02/14,Marks and Spencer,2014-02-17T09:09:06Z,2014-02-17T09:18:27Z,561,51.61398,-0.24903,,
17/02/14,Home,2014-02-17T09:25:07Z,2014-02-17T19:53:58Z,37731,51.61603,-0.24579,Home,
17/02/14,Marks and Spencer,2014-02-17T20:05:08Z,2014-02-17T20:07:58Z,170,51.61398,-0.24903,,
17/02/14,Home,2014-02-17T20:13:38Z,2014-02-18T00:00:00Z,13582,51.61603,-0.24579,Home,
18/02/14,Home,2014-02-18T00:00:00Z,2014-02-18T09:12:08Z,33128,51.61603,-0.24579,Home,
18/02/14,Marks and Spencer,2014-02-18T09:18:23Z,2014-02-18T09:32:41Z,858,51.61398,-0.24903,,
18/02/14,EMC,2014-02-18T09:56:32Z,2014-02-18T20:01:52Z,36320,51.5386,-0.14165,Work,
18/02/14,Place in London Borough of Camden,2014-02-18T20:23:01Z,2014-02-18T20:34:51Z,710,51.54337,-0.165,,
18/02/14,Home,2014-02-18T21:12:32Z,2014-02-19T00:00:00Z,10048,51.61603,-0.24579,Home,
19/02/14,Home,2014-02-19T00:00:00Z,2014-02-19T09:02:15Z,32535,51.61603,-0.24579,Home,
19/02/14,EMC,2014-02-19T09:37:41Z,2014-02-19T19:57:14Z,37173,51.5386,-0.14165,Work,
19/02/14,Home,2014-02-19T21:05:02Z,2014-02-20T00:00:00Z,10498,51.61603,-0.24579,Home,
20/02/14,Home,2014-02-20T00:00:00Z,2014-02-20T10:01:35Z,36095,51.61603,-0.24579,Home,
20/02/14,EMC,2014-02-20T10:42:25Z,2014-02-20T18:15:29Z,27184,51.5386,-0.14165,Work,
20/02/14,Swiss Cottage Leisure Centre,2014-02-20T18:47:59Z,2014-02-20T20:02:10Z,4451,51.542304942159305,-0.17239093780517578,,http://foursquare.com/venue/4ac518faf964a52031b020e3
20/02/14,Waitrose,2014-02-20T20:18:21Z,2014-02-20T20:23:32Z,311,51.546441800850076,-0.17955780029296875,,http://foursquare.com/venue/4ac518eff964a52087ad20e3
20/02/14,Place in London Borough of Camden,2014-02-20T20:41:09Z,2014-02-20T20:50:24Z,555,51.54818,-0.19185,,
20/02/14,Home,2014-02-20T21:07:06Z,2014-02-21T00:00:00Z,10374,51.61603,-0.24579,Home,
21/02/14,Home,2014-02-21T00:00:00Z,2014-02-21T08:47:59Z,31679,51.61603,-0.24579,Home,
21/02/14,Place in London Borough of Barnet,2014-02-21T08:55:38Z,2014-02-21T09:12:54Z,1036,51.61317,-0.24835,,
21/02/14,EMC,2014-02-21T09:36:16Z,2014-02-21T13:11:17Z,12901,51.5386,-0.14165,Work,
21/02/14,Place in London Borough of Camden,2014-02-21T13:19:58Z,2014-02-21T14:21:19Z,3681,51.54042,-0.14519,,
21/02/14,EMC,2014-02-21T14:29:26Z,2014-02-21T19:30:45Z,18079,51.5386,-0.14165,Work,
21/02/14,Home,2014-02-21T20:53:30Z,2014-02-22T00:00:00Z,11190,51.61603,-0.24579,Home,
22/02/14,Home,2014-02-22T00:00:00Z,2014-02-22T13:42:23Z,49343,51.61603,-0.24579,Home,
22/02/14,Ananta's House,2014-02-22T13:52:34Z,2014-02-22T22:29:18Z,31004,51.61955,-0.2541,,
22/02/14,Ananta's House,2014-02-22T22:45:04Z,2014-02-22T23:34:51Z,2987,51.61955,-0.2541,,
22/02/14,Home,2014-02-22T23:46:39Z,2014-02-23T00:00:00Z,801,51.61603,-0.24579,Home,
23/02/14,Home,2014-02-23T00:00:00Z,2014-02-23T15:15:15Z,54915,51.61603,-0.24579,Home,
23/02/14,Marks and Spencer,2014-02-23T15:23:56Z,2014-02-23T15:28:45Z,289,51.61398,-0.24903,,
23/02/14,Home,2014-02-23T15:34:25Z,2014-02-24T00:00:00Z,30335,51.61603,-0.24579,Home,
24/02/14,Home,2014-02-24T00:00:00Z,2014-02-24T09:04:10Z,32650,51.61603,-0.24579,Home,
24/02/14,Marks and Spencer,2014-02-24T09:10:49Z,2014-02-24T09:18:13Z,444,51.61398,-0.24903,,
24/02/14,EMC,2014-02-24T09:37:01Z,2014-02-24T20:15:48Z,38327,51.5386,-0.14165,Work,
24/02/14,Home,2014-02-24T20:55:29Z,2014-02-25T00:00:00Z,11071,51.61603,-0.24579,Home,
25/02/14,Home,2014-02-25T00:00:00Z,2014-02-25T09:01:34Z,32494,51.61603,-0.24579,Home,
25/02/14,Place in London Borough of Barnet,2014-02-25T09:09:44Z,2014-02-25T09:14:08Z,264,51.61227,-0.2486,,
25/02/14,EMC,2014-02-25T09:35:09Z,2014-02-25T18:13:06Z,31077,51.5386,-0.14165,Work,
25/02/14,Place in Trafalgar Square,2014-02-25T18:47:48Z,2014-02-25T18:51:09Z,201,51.50763,-0.12863,,
25/02/14,Place in London Congestion Charge,2014-02-25T18:58:29Z,2014-02-25T19:15:52Z,1043,51.50519,-0.13255,,
25/02/14,Place in London Congestion Charge,2014-02-25T19:37:17Z,2014-02-25T19:38:17Z,60,51.50124,-0.12411,,
25/02/14,Place in London Congestion Charge,2014-02-25T19:52:32Z,2014-02-25T20:22:21Z,1789,51.50471,-0.11823,,
25/02/14,Place in London Congestion Charge,2014-02-25T20:22:22Z,2014-02-25T22:21:06Z,7124,51.50507,-0.11617,,
25/02/14,Place in London Congestion Charge,2014-02-25T22:47:54Z,2014-02-25T22:49:44Z,110,51.50879,-0.10478,,
25/02/14,Place in London Congestion Charge,2014-02-25T22:51:25Z,2014-02-25T22:59:45Z,500,51.51085,-0.09845,,
25/02/14,Kentish Town Railway Station (KTN),2014-02-25T23:33:35Z,2014-02-25T23:51:46Z,1091,51.55046486877708,-0.1399683952331543,,
26/02/14,Home,2014-02-26T00:12:46Z,2014-02-26T09:06:08Z,32002,51.61603,-0.24579,Home,
26/02/14,EMC,2014-02-26T09:47:36Z,2014-02-26T19:19:10Z,34294,51.5386,-0.14165,Work,
26/02/14,Place in London Congestion Charge,2014-02-26T19:54:52Z,2014-02-26T22:47:38Z,10366,51.5134,-0.12959,,
26/02/14,Place in London Congestion Charge,2014-02-26T22:51:47Z,2014-02-26T23:18:25Z,1598,51.51293,-0.13195,,
27/02/14,Home,2014-02-27T00:13:29Z,2014-02-27T09:09:45Z,32176,51.61603,-0.24579,Home,
27/02/14,Marks and Spencer,2014-02-27T09:18:52Z,2014-02-27T09:32:40Z,828,51.61398,-0.24903,,
27/02/14,EMC,2014-02-27T09:55:05Z,2014-02-27T19:38:13Z,34988,51.5386,-0.14165,Work,
27/02/14,Place in London Congestion Charge,2014-02-27T19:56:26Z,2014-02-27T20:07:18Z,652,51.51531,-0.14157,,
27/02/14,Place in London Congestion Charge,2014-02-27T20:13:26Z,2014-02-27T20:17:20Z,234,51.51579,-0.1378,,
27/02/14,Place in London Congestion Charge,2014-02-27T20:27:32Z,2014-02-27T21:23:52Z,3380,51.51529,-0.13733,,
27/02/14,Home,2014-02-27T22:25:15Z,2014-02-28T00:00:00Z,5685,51.61603,-0.24579,Home,
28/02/14,Home,2014-02-28T00:00:00Z,2014-02-28T09:09:33Z,32973,51.61603,-0.24579,Home,
28/02/14,Mill Hill Broadway Railway Station (MIL),2014-02-28T09:16:44Z,2014-02-28T09:28:53Z,729,51.61298013870623,-0.2492952346801758,,
28/02/14,EMC,2014-02-28T09:52:19Z,2014-02-28T13:16:41Z,12262,51.5386,-0.14165,Work,
28/02/14,Place in London Borough of Camden,2014-02-28T13:23:28Z,2014-02-28T13:28:47Z,319,51.53608,-0.14003,,
28/02/14,Il Sugo,2014-02-28T13:34:57Z,2014-02-28T14:00:05Z,1508,51.537297,-0.140809,,http://foursquare.com/venue/523c13ef498e2a5c597a9260
28/02/14,EMC,2014-02-28T14:05:16Z,2014-02-28T18:14:56Z,14980,51.5386,-0.14165,Work,
28/02/14,EMC,2014-02-28T18:22:51Z,2014-02-28T21:20:10Z,10639,51.5386,-0.14165,Work,
28/02/14,Place in London Borough of Camden,2014-02-28T21:24:20Z,2014-02-28T21:27:41Z,201,51.53945,-0.14259,,
28/02/14,Place in London Borough of Camden,2014-02-28T21:35:50Z,2014-02-28T21:43:35Z,465,51.54992,-0.13773,,
28/02/14,Home,2014-02-28T22:06:26Z,2014-03-01T00:00:00Z,6814,51.61603,-0.24579,Home,
01/03/14,Home,2014-03-01T00:00:00Z,2014-03-02T00:00:00Z,86400,51.61603,-0.24579,Home,
02/03/14,Home,2014-03-02T00:00:00Z,2014-03-02T13:27:10Z,48430,51.61603,-0.24579,Home,
02/03/14,Marks and Spencer,2014-03-02T13:32:34Z,2014-03-02T13:48:54Z,980,51.61398,-0.24903,,
02/03/14,Home,2014-03-02T13:53:37Z,2014-03-03T00:00:00Z,36383,51.61603,-0.24579,Home,
03/03/14,Home,2014-03-03T00:00:00Z,2014-03-04T00:00:00Z,86400,51.61603,-0.24579,Home,
04/03/14,Home,2014-03-04T00:00:00Z,2014-03-04T09:13:43Z,33223,51.61603,-0.24579,Home,
04/03/14,Marks and Spencer,2014-03-04T09:19:59Z,2014-03-04T09:30:34Z,635,51.61398,-0.24903,,
04/03/14,EMC,2014-03-04T09:56:38Z,2014-03-04T18:40:16Z,31418,51.5386,-0.14165,Work,
04/03/14,Place in London Borough of Camden,2014-03-04T18:48:27Z,2014-03-04T19:00:47Z,740,51.54194,-0.13935,,
04/03/14,Place in Westfield Stratford City,2014-03-04T19:33:21Z,2014-03-04T19:47:44Z,863,51.54364,-0.00929,,
04/03/14,Place in Westfield Stratford City,2014-03-04T19:53:56Z,2014-03-04T21:20:31Z,5195,51.54234,-0.0086,,
04/03/14,Place in Westfield Stratford City,2014-03-04T21:22:53Z,2014-03-04T21:48:18Z,1525,51.54364,-0.00929,,
04/03/14,Place in London Borough of Barnet,2014-03-04T22:34:29Z,2014-03-04T22:44:22Z,593,51.60171,-0.23849,,
04/03/14,Home,2014-03-04T22:45:13Z,2014-03-05T00:00:00Z,4487,51.61603,-0.24579,Home,
05/03/14,Home,2014-03-05T00:00:00Z,2014-03-05T09:10:16Z,33016,51.61603,-0.24579,Home,
05/03/14,Kentish Town Railway Station (KTN),2014-03-05T09:29:28Z,2014-03-05T22:59:26Z,48598,51.55046486877708,-0.1399683952331543,,
05/03/14,Home,2014-03-05T23:24:06Z,2014-03-06T00:00:00Z,2154,51.61603,-0.24579,Home,
06/03/14,Home,2014-03-06T00:00:00Z,2014-03-06T09:12:36Z,33156,51.61603,-0.24579,Home,
06/03/14,Place in London Borough of Barnet,2014-03-06T09:21:48Z,2014-03-06T09:32:46Z,658,51.61239,-0.24907,,
06/03/14,EMC,2014-03-06T10:02:32Z,2014-03-06T19:12:51Z,33019,51.5386,-0.14165,Work,
06/03/14,EMC,2014-03-06T19:18:00Z,2014-03-06T20:34:26Z,4586,51.5386,-0.14165,Work,
06/03/14,Place in Sainsbury's,2014-03-06T20:43:35Z,2014-03-06T21:05:30Z,1315,51.5403,-0.14066,,
06/03/14,Home,2014-03-06T21:37:14Z,2014-03-07T00:00:00Z,8566,51.61603,-0.24579,Home,
07/03/14,Home,2014-03-07T00:00:00Z,2014-03-07T09:18:46Z,33526,51.61603,-0.24579,Home,
07/03/14,EMC,2014-03-07T09:48:57Z,2014-03-07T13:03:08Z,11651,51.5386,-0.14165,Work,
07/03/14,Poppies Fish & Chips,2014-03-07T13:15:07Z,2014-03-07T14:11:28Z,3381,51.54084473221959,-0.14401599333252343,,http://foursquare.com/venue/5151d9a1e4b0735705449d89
07/03/14,EMC,2014-03-07T14:20:39Z,2014-03-07T19:40:49Z,19210,51.5386,-0.14165,Work,
07/03/14,Taste of Siam,2014-03-07T19:49:31Z,2014-03-07T19:53:20Z,229,51.53557715308223,-0.13955132597972958,,http://foursquare.com/venue/4b8a6621f964a520536b32e3
07/03/14,EMC,2014-03-07T19:57:59Z,2014-03-07T20:03:49Z,350,51.5386,-0.14165,Work,
07/03/14,Home,2014-03-07T20:36:30Z,2014-03-08T00:00:00Z,12210,51.61603,-0.24579,Home,
08/03/14,Home,2014-03-08T00:00:00Z,2014-03-09T00:00:00Z,86400,51.61603,-0.24579,Home,
09/03/14,Home,2014-03-09T00:00:00Z,2014-03-09T10:52:58Z,39178,51.61603,-0.24579,Home,
09/03/14,Ananta's House,2014-03-09T10:56:40Z,2014-03-09T12:31:19Z,5679,51.61955,-0.2541,,
09/03/14,Marks and Spencer,2014-03-09T12:32:50Z,2014-03-09T12:45:32Z,762,51.61398,-0.24903,,
09/03/14,Ananta's House,2014-03-09T12:45:32Z,2014-03-09T13:08:17Z,1365,51.61955,-0.2541,,
09/03/14,Place in Scratchwood Park,2014-03-09T13:34:08Z,2014-03-09T13:38:18Z,250,51.64212,-0.2687,,
09/03/14,Place in Hertsmere,2014-03-09T14:02:30Z,2014-03-09T14:09:22Z,412,51.64831,-0.30846,,
09/03/14,Aldenham Country Park,2014-03-09T14:09:22Z,2014-03-09T15:33:33Z,5051,51.648623577496394,-0.3156729092555594,,http://foursquare.com/venue/4b93897bf964a520794734e3
09/03/14,Place in Brockley Hill Roundabout,2014-03-09T15:39:39Z,2014-03-09T15:42:04Z,145,51.6438,-0.29901,,
09/03/14,Ananta's House,2014-03-09T16:01:42Z,2014-03-09T16:23:41Z,1319,51.61955,-0.2541,,
09/03/14,Home,2014-03-09T16:28:00Z,2014-03-09T16:57:21Z,1761,51.61603,-0.24579,Home,
09/03/14,Ananta's House,2014-03-09T17:10:22Z,2014-03-09T18:36:22Z,5160,51.61955,-0.2541,,
09/03/14,Tesco Express,2014-03-09T18:40:29Z,2014-03-09T18:51:40Z,671,51.61643023994271,-0.2754548634863936,,http://foursquare.com/venue/4b67222af964a520cf3c2be3
09/03/14,Ananta's House,2014-03-09T18:55:51Z,2014-03-09T22:29:38Z,12827,51.61955,-0.2541,,
09/03/14,Home,2014-03-09T22:41:42Z,2014-03-10T00:00:00Z,4698,51.61603,-0.24579,Home,
10/03/14,Home,2014-03-10T00:00:00Z,2014-03-10T09:00:38Z,32438,51.61603,-0.24579,Home,
10/03/14,Mill Hill Broadway Railway Station (MIL),2014-03-10T09:08:15Z,2014-03-10T09:18:12Z,597,51.61298013870623,-0.2492952346801758,,
10/03/14,EMC,2014-03-10T09:31:48Z,2014-03-10T20:03:34Z,37906,51.5386,-0.14165,Work,
10/03/14,Kentish Town Railway Station (KTN),2014-03-10T20:11:22Z,2014-03-10T20:36:01Z,1479,51.55046486877708,-0.1399683952331543,,
10/03/14,Home,2014-03-10T21:02:00Z,2014-03-11T00:00:00Z,10680,51.61603,-0.24579,Home,
11/03/14,Home,2014-03-11T00:00:00Z,2014-03-11T08:56:52Z,32212,51.61603,-0.24579,Home,
11/03/14,Marks and Spencer,2014-03-11T09:07:59Z,2014-03-11T09:11:57Z,238,51.61398,-0.24903,,
11/03/14,Home,2014-03-11T09:17:11Z,2014-03-12T00:00:00Z,52969,51.61603,-0.24579,Home,
12/03/14,Home,2014-03-12T00:00:00Z,2014-03-12T20:11:02Z,72662,51.61603,-0.24579,Home,
12/03/14,Marks and Spencer,2014-03-12T20:17:41Z,2014-03-12T20:23:31Z,350,51.61398,-0.24903,,
12/03/14,Home,2014-03-12T20:28:39Z,2014-03-13T00:00:00Z,12681,51.61603,-0.24579,Home,
13/03/14,Home,2014-03-13T00:00:00Z,2014-03-13T09:12:22Z,33142,51.61603,-0.24579,Home,
13/03/14,Marks and Spencer,2014-03-13T09:21:33Z,2014-03-13T09:35:20Z,827,51.61398,-0.24903,,
13/03/14,EMC,2014-03-13T09:49:46Z,2014-03-13T20:42:25Z,39159,51.5386,-0.14165,Work,
13/03/14,Kentish Town Railway Station (KTN),2014-03-13T20:49:31Z,2014-03-13T21:03:55Z,864,51.55046486877708,-0.1399683952331543,,
13/03/14,Home,2014-03-13T21:22:52Z,2014-03-14T00:00:00Z,9428,51.61603,-0.24579,Home,
14/03/14,Home,2014-03-14T00:00:00Z,2014-03-14T08:58:59Z,32339,51.61603,-0.24579,Home,
14/03/14,EMC,2014-03-14T09:37:49Z,2014-03-14T18:24:24Z,31595,51.5386,-0.14165,Work,
14/03/14,Sushi Waka,2014-03-14T18:24:56Z,2014-03-14T20:53:06Z,8890,51.53749036616041,-0.14517724514007568,,http://foursquare.com/venue/4ad4c835f964a520bafb20e3
14/03/14,Place in London Borough of Camden,2014-03-14T21:00:13Z,2014-03-14T21:47:02Z,2809,51.53945,-0.14259,,
14/03/14,Kentish Town Railway Station (KTN),2014-03-14T21:53:39Z,2014-03-14T22:03:34Z,595,51.55046486877708,-0.1399683952331543,,
14/03/14,Home,2014-03-14T22:23:11Z,2014-03-15T00:00:00Z,5809,51.61603,-0.24579,Home,
15/03/14,Home,2014-03-15T00:00:00Z,2014-03-16T00:00:00Z,86400,51.61603,-0.24579,Home,
16/03/14,Home,2014-03-16T00:00:00Z,2014-03-16T18:03:56Z,65036,51.61603,-0.24579,Home,
16/03/14,Place in London Borough of Barnet,2014-03-16T18:08:40Z,2014-03-16T18:17:40Z,540,51.61227,-0.2486,,
16/03/14,Place in London Congestion Charge,2014-03-16T18:55:44Z,2014-03-16T19:01:16Z,332,51.51109,-0.12914,,
16/03/14,Place in London Congestion Charge,2014-03-16T19:25:15Z,2014-03-16T19:58:25Z,1990,51.51502,-0.1414,,
16/03/14,Fratelli La Bufala,2014-03-16T19:58:25Z,2014-03-16T21:10:06Z,4301,51.511362481778235,-0.13300288071996544,,http://foursquare.com/venue/4f785afde4b05c37fc4bbd31
16/03/14,Kentish Town Railway Station (KTN),2014-03-16T21:39:45Z,2014-03-16T22:12:50Z,1985,51.55046486877708,-0.1399683952331543,,
16/03/14,Home,2014-03-16T22:33:39Z,2014-03-17T00:00:00Z,5181,51.61603,-0.24579,Home,
17/03/14,Home,2014-03-17T00:00:00Z,2014-03-17T09:22:04Z,33724,51.61603,-0.24579,Home,
17/03/14,EMC,2014-03-17T09:51:26Z,2014-03-17T13:09:57Z,11911,51.5386,-0.14165,Work,
17/03/14,EMC,2014-03-17T13:15:57Z,2014-03-17T18:26:19Z,18622,51.5386,-0.14165,Work,
17/03/14,The Earl of Camden,2014-03-17T18:30:59Z,2014-03-17T22:01:42Z,12643,51.53774061654683,-0.1448822021484375,,
17/03/14,EMC,2014-03-17T22:06:25Z,2014-03-17T23:24:29Z,4684,51.5386,-0.14165,Work,
17/03/14,Kentish Town Railway Station (KTN),2014-03-17T23:30:32Z,2014-03-17T23:44:19Z,827,51.55046486877708,-0.1399683952331543,,
18/03/14,Home,2014-03-18T00:10:59Z,2014-03-18T08:51:20Z,31221,51.61603,-0.24579,Home,
18/03/14,EMC,2014-03-18T09:20:48Z,2014-03-18T13:07:47Z,13619,51.5386,-0.14165,Work,
18/03/14,Sainsbury's,2014-03-18T13:09:58Z,2014-03-18T13:21:23Z,685,51.54016964213216,-0.1411914825439453,,
18/03/14,EMC,2014-03-18T13:24:32Z,2014-03-18T18:28:18Z,18226,51.5386,-0.14165,Work,
18/03/14,Abeno Too,2014-03-18T18:49:53Z,2014-03-18T18:53:35Z,222,51.5118555922887,-0.1277851060542936,Japanese Restaurant,http://foursquare.com/venue/4adcf26ff964a520ce6221e3
18/03/14,Place in London Congestion Charge,2014-03-18T19:04:05Z,2014-03-18T19:13:38Z,573,51.51013,-0.12924,,
18/03/14,Place in London Congestion Charge,2014-03-18T19:34:57Z,2014-03-18T19:38:35Z,218,51.50169,-0.14033,,
18/03/14,Place in London Congestion Charge,2014-03-18T20:04:54Z,2014-03-18T20:12:18Z,444,51.50096,-0.12328,,
18/03/14,Wagamama,2014-03-18T20:32:40Z,2014-03-18T21:11:34Z,2334,51.50576416246527,-0.11783480644226074,,http://foursquare.com/venue/4bd07820462cb7137561d807
18/03/14,Home,2014-03-18T22:21:04Z,2014-03-19T00:00:00Z,5936,51.61603,-0.24579,Home,
19/03/14,Home,2014-03-19T00:00:00Z,2014-03-19T09:34:37Z,34477,51.61603,-0.24579,Home,
19/03/14,EMC,2014-03-19T10:07:33Z,2014-03-19T12:55:24Z,10071,51.5386,-0.14165,Work,
19/03/14,Sushi Waka,2014-03-19T13:04:24Z,2014-03-19T13:51:33Z,2829,51.53749036616041,-0.14517724514007568,,http://foursquare.com/venue/4ad4c835f964a520bafb20e3
19/03/14,EMC,2014-03-19T14:00:50Z,2014-03-19T18:29:05Z,16095,51.5386,-0.14165,Work,
19/03/14,Edinboro Castle,2014-03-19T18:29:06Z,2014-03-19T22:07:36Z,13110,51.536311,-0.145003,Pub,http://foursquare.com/venue/4ad64b39f964a5205e0621e3
19/03/14,Kentish Town Railway Station (KTN),2014-03-19T22:24:47Z,2014-03-19T22:52:10Z,1643,51.55046486877708,-0.1399683952331543,,
19/03/14,Home,2014-03-19T23:16:52Z,2014-03-20T00:00:00Z,2588,51.61603,-0.24579,Home,
20/03/14,Home,2014-03-20T00:00:00Z,2014-03-20T09:21:36Z,33696,51.61603,-0.24579,Home,
20/03/14,Marks and Spencer,2014-03-20T09:27:45Z,2014-03-20T09:39:59Z,734,51.61398,-0.24903,,
20/03/14,EMC,2014-03-20T09:56:28Z,2014-03-20T13:07:56Z,11488,51.5386,-0.14165,Work,
20/03/14,Sainsbury's,2014-03-20T13:13:24Z,2014-03-20T13:20:45Z,441,51.54016964213216,-0.1411914825439453,,
20/03/14,EMC,2014-03-20T13:24:45Z,2014-03-20T18:17:26Z,17561,51.5386,-0.14165,Work,
20/03/14,Guaca,2014-03-20T19:05:16Z,2014-03-20T22:24:40Z,11964,51.48019705946943,-0.19840210552319762,,http://foursquare.com/venue/4f9d64e4e4b0de62689e08f0
20/03/14,Place in Fulham Broadway Retail Centre,2014-03-20T22:29:43Z,2014-03-20T22:32:32Z,169,51.48022,-0.19425,,
20/03/14,Kentish Town Railway Station (KTN),2014-03-20T23:26:46Z,2014-03-20T23:48:22Z,1296,51.55046486877708,-0.1399683952331543,,
21/03/14,Home,2014-03-21T00:23:20Z,2014-03-21T09:36:55Z,33215,51.61603,-0.24579,Home,
21/03/14,Marks and Spencer,2014-03-21T09:42:35Z,2014-03-21T09:49:04Z,389,51.61398,-0.24903,,
21/03/14,EMC,2014-03-21T10:07:28Z,2014-03-21T21:33:07Z,41139,51.5386,-0.14165,Work,
21/03/14,Sainsbury's,2014-03-21T21:44:22Z,2014-03-21T22:09:44Z,1522,51.54016964213216,-0.1411914825439453,,
21/03/14,Kentish Town Railway Station (KTN),2014-03-21T22:13:24Z,2014-03-21T22:24:09Z,645,51.55046486877708,-0.1399683952331543,,
21/03/14,Home,2014-03-21T22:43:05Z,2014-03-22T00:00:00Z,4615,51.61603,-0.24579,Home,
22/03/14,Home,2014-03-22T00:00:00Z,2014-03-22T10:32:37Z,37957,51.61603,-0.24579,Home,
22/03/14,Mill Hill Broadway Railway Station (MIL),2014-03-22T10:41:05Z,2014-03-22T10:45:05Z,240,51.61298013870623,-0.2492952346801758,,
